ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L;isbn_length
0452281903;A Man Named Dave: A Story of Triumph and Forgiveness;David J. Pelzer;2000.0;Plume Books;http://images.amazon.com/images/P/0452281903.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452281903.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452281903.01.LZZZZZZZ.jpg;10
0440201926;Kaleidoscope;Danielle Steel;1988.0;Dell;http://images.amazon.com/images/P/0440201926.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440201926.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440201926.01.LZZZZZZZ.jpg;10
0440176484;Secrets;DANIELLE STEEL;1986.0;Dell;http://images.amazon.com/images/P/0440176484.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440176484.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440176484.01.LZZZZZZZ.jpg;10
0670894184;Back Roads;Tawni O'Dell;2000.0;Viking Books;http://images.amazon.com/images/P/0670894184.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670894184.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670894184.01.LZZZZZZZ.jpg;10
0440236053;Writ of Execution;Perri O'Shaughnessy;2002.0;Dell Publishing Company;http://images.amazon.com/images/P/0440236053.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440236053.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440236053.01.LZZZZZZZ.jpg;10
038542017X;Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies;LAURA ESQUIVEL;1995.0;Anchor;http://images.amazon.com/images/P/038542017X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/038542017X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/038542017X.01.LZZZZZZZ.jpg;10
0446350109;Windmills of the Gods;Sidney Sheldon;1987.0;Warner Books;http://images.amazon.com/images/P/0446350109.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446350109.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446350109.01.LZZZZZZZ.jpg;10
0553574574;Beach Music;Pat Conroy;1996.0;Bantam Books;http://images.amazon.com/images/P/0553574574.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553574574.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553574574.01.LZZZZZZZ.jpg;10
0140265988;Falling Leaves Brit Edition;Adeline Yen Mah;0.0;Penguin Putnam~trade;http://images.amazon.com/images/P/0140265988.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0140265988.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0140265988.01.LZZZZZZZ.jpg;10
0440212359;London Transports;Maeve Binchy;1995.0;Dell Publishing Company;http://images.amazon.com/images/P/0440212359.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440212359.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440212359.01.LZZZZZZZ.jpg;10
0515093203;The Cat Who Played Post Office (Cat Who... (Paperback));Lilian Jackson Braun;1991.0;Jove Books;http://images.amazon.com/images/P/0515093203.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515093203.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515093203.01.LZZZZZZZ.jpg;10
0446525731;The Christmas Train;David Baldacci;2002.0;Warner Books;http://images.amazon.com/images/P/0446525731.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446525731.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446525731.01.LZZZZZZZ.jpg;10
0515132268;The Cat Who Smelled a Rat (Cat Who... (Paperback));Lilian Jackson Braun;2002.0;Jove Books;http://images.amazon.com/images/P/0515132268.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0515132268.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0515132268.01.LZZZZZZZ.jpg;10
0451190572;The Green Mile: Coffey on the Mile (Green Mile Series);Stephen King;1996.0;Signet Book;http://images.amazon.com/images/P/0451190572.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451190572.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451190572.01.LZZZZZZZ.jpg;10
0345338588;On a Pale Horse (Incarnations of Immortality, Bk. 1);Piers Anthony;1989.0;Del Rey Books;http://images.amazon.com/images/P/0345338588.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345338588.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345338588.01.LZZZZZZZ.jpg;10
0345318854;With a Tangled Skein (Incarnations of Immortality (Paperback));PIERS ANTHONY;1986.0;Del Rey;http://images.amazon.com/images/P/0345318854.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345318854.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345318854.01.LZZZZZZZ.jpg;10
0061097101;The Saving Graces: A Novel;Patricia Gaffney;2000.0;HarperTorch;http://images.amazon.com/images/P/0061097101.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061097101.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061097101.01.LZZZZZZZ.jpg;10
0425155404;Invasion;Robin Cook;1997.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425155404.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425155404.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425155404.01.LZZZZZZZ.jpg;10
0618002235;The Two Towers (The Lord of the Rings, Part 2);J. R. R. Tolkien;1999.0;Houghton Mifflin Company;http://images.amazon.com/images/P/0618002235.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0618002235.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0618002235.01.LZZZZZZZ.jpg;10
0618002227;The Fellowship of the Ring (The Lord of the Rings, Part 1);J. R. R. Tolkien;1999.0;Houghton Mifflin Company;http://images.amazon.com/images/P/0618002227.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0618002227.01.LZZZZZZZ.jpg;10
0451409973;Julie and Romeo: A Novel;Jeanne Ray;2001.0;Onyx Books;http://images.amazon.com/images/P/0451409973.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451409973.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451409973.01.LZZZZZZZ.jpg;10
1400030382;The Piano Tuner : A Novel;DANIEL MASON;2003.0;Vintage;http://images.amazon.com/images/P/1400030382.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1400030382.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1400030382.01.LZZZZZZZ.jpg;10
3379015180;Schlafes Bruder;Robert Schneider;1994.0;Reclam, Leipzig;http://images.amazon.com/images/P/3379015180.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/3379015180.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/3379015180.01.LZZZZZZZ.jpg;10
0446678457;Cane River (Oprah's Book Club (Paperback));Lalita Tademy;2002.0;Warner Books;http://images.amazon.com/images/P/0446678457.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446678457.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446678457.01.LZZZZZZZ.jpg;10
0399149155;Q Is for Quarry;Sue Grafton;2002.0;Putnam Publishing Group;http://images.amazon.com/images/P/0399149155.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399149155.01.LZZZZZZZ.jpg;10
0440178002;Shogun;JAMES CLAVELL;1986.0;Dell;http://images.amazon.com/images/P/0440178002.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440178002.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440178002.01.LZZZZZZZ.jpg;10
0060976241;The Lone Ranger and Tonto Fistfight in Heaven;Sherman Alexie;1994.0;Perennial;http://images.amazon.com/images/P/0060976241.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060976241.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060976241.01.LZZZZZZZ.jpg;10
0767905202;Mr. Maybe;Jane Green;2002.0;Broadway Books;http://images.amazon.com/images/P/0767905202.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0767905202.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0767905202.01.LZZZZZZZ.jpg;10
0688170528;The Pact: A Love Story;Jodi Picoult;1999.0;Quill;http://images.amazon.com/images/P/0688170528.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0688170528.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0688170528.01.LZZZZZZZ.jpg;10
0743225082;Man and Boy: A Novel;Tony Parsons;2002.0;Touchstone;http://images.amazon.com/images/P/0743225082.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743225082.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743225082.01.LZZZZZZZ.jpg;10
0425184943;Blue Diary;Alice Hoffman;2002.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425184943.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425184943.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425184943.01.LZZZZZZZ.jpg;10
0060740450;One Hundred Years of Solitude (Oprah's Book Club);Gabriel Garcia Marquez;2004.0;Perennial;http://images.amazon.com/images/P/0060740450.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060740450.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060740450.01.LZZZZZZZ.jpg;10
0679441018;Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles);ANNE RICE;1995.0;Knopf;http://images.amazon.com/images/P/0679441018.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679441018.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679441018.01.LZZZZZZZ.jpg;10
0064472795;Princess in the Spotlight (The Princess Diaries, Vol. 2);Meg Cabot;2002.0;HarperTrophy;http://images.amazon.com/images/P/0064472795.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064472795.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064472795.01.LZZZZZZZ.jpg;10
0374480095;Tuck Everlasting;Natalie Babbitt;1985.0;Farrar, Straus and Giroux (BYR);http://images.amazon.com/images/P/0374480095.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0374480095.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0374480095.01.LZZZZZZZ.jpg;10
0553277537;Dandelion Wine (Grand Master Editions);RAY BRADBURY;1985.0;Bantam;http://images.amazon.com/images/P/0553277537.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553277537.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553277537.01.LZZZZZZZ.jpg;10
0449910237;Moo;Jane Smiley;1996.0;Ballantine Books;http://images.amazon.com/images/P/0449910237.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449910237.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449910237.01.LZZZZZZZ.jpg;10
0380726238;A Drink Before the War (Patrick Kenzie/Angela Gennaro Novels);Dennis Lehane;1996.0;HarperTorch;http://images.amazon.com/images/P/0380726238.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380726238.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380726238.01.LZZZZZZZ.jpg;10
0399148701;Red Rabbit;Tom Clancy;2002.0;Putnam Publishing Group;http://images.amazon.com/images/P/0399148701.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399148701.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399148701.01.LZZZZZZZ.jpg;10
0425150143;Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback));Tom Clancy;1995.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425150143.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425150143.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425150143.01.LZZZZZZZ.jpg;10
0061096113;Mistaken Identity;Lisa Scottoline;2000.0;HarperTorch;http://images.amazon.com/images/P/0061096113.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061096113.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061096113.01.LZZZZZZZ.jpg;10
0345409973;The Cobra Event;Richard Preston;1998.0;Ballantine Books;http://images.amazon.com/images/P/0345409973.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345409973.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345409973.01.LZZZZZZZ.jpg;10
0345413865;Billy Straight : A Novel;JONATHAN KELLERMAN;1999.0;Ballantine Books;http://images.amazon.com/images/P/0345413865.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345413865.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345413865.01.LZZZZZZZ.jpg;10
0446609404;Cradle and All;James Patterson;2001.0;Warner Vision;http://images.amazon.com/images/P/0446609404.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446609404.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446609404.01.LZZZZZZZ.jpg;10
0449203794;Space;James A. Michener;1988.0;Fawcett Books;http://images.amazon.com/images/P/0449203794.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449203794.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449203794.01.LZZZZZZZ.jpg;10
1573221937;How to Be Good;Nick Hornby;2001.0;Riverhead Books;http://images.amazon.com/images/P/1573221937.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1573221937.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1573221937.01.LZZZZZZZ.jpg;10
0441002935;The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback));Laurell K. Hamilton;2001.0;ACE Charter;http://images.amazon.com/images/P/0441002935.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0441002935.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0441002935.01.LZZZZZZZ.jpg;10
0441000916;The Laughing Corpse (Anita Blake Vampire Hunter (Paperback));Laurell K. Hamilton;1994.0;Ace Books;http://images.amazon.com/images/P/0441000916.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0441000916.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0441000916.01.LZZZZZZZ.jpg;10
0312983301;Full Blast (Janet Evanovich's Full Series);Janet Evanovich;2004.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312983301.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312983301.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312983301.01.LZZZZZZZ.jpg;10
0373483694;Macgregor Grooms (Macgregors);Nora Roberts;1998.0;Silhouette;http://images.amazon.com/images/P/0373483694.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373483694.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373483694.01.LZZZZZZZ.jpg;10
0440225299;Numbered Account;CHRISTOPHER REICH;1998.0;Dell;http://images.amazon.com/images/P/0440225299.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440225299.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440225299.01.LZZZZZZZ.jpg;10
0671695126;Secrets of the Morning (Cutler);V.C. Andrews;1991.0;Pocket;http://images.amazon.com/images/P/0671695126.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671695126.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671695126.01.LZZZZZZZ.jpg;10
0671443283;SEEDS OF YESTERDY (Dollanger Saga (Paperback));V.C. Andrews;1984.0;Pocket;http://images.amazon.com/images/P/0671443283.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671443283.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671443283.01.LZZZZZZZ.jpg;10
0060256656;The Giving Tree;Shel Silverstein;1964.0;HarperCollins Publishers;http://images.amazon.com/images/P/0060256656.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060256656.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060256656.01.LZZZZZZZ.jpg;10
0028604199;Once upon a More Enlightened Time: More Politically Correct Bedtime Stories;James Finn Garner;1995.0;MacMillan Publishing Company.;http://images.amazon.com/images/P/0028604199.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0028604199.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0028604199.01.LZZZZZZZ.jpg;10
0670839531;Needful Things: The Last Castle Rock Story;Stephen King;1991.0;Viking Books;http://images.amazon.com/images/P/0670839531.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670839531.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670839531.01.LZZZZZZZ.jpg;10
0374121230;Child of My Heart;Alice McDermott;2002.0;Farrar Straus & Giroux;http://images.amazon.com/images/P/0374121230.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0374121230.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0374121230.01.LZZZZZZZ.jpg;10
0441010512;Club Dead (Southern Vampire Mysteries);Charlaine Harris;2003.0;Ace Books;http://images.amazon.com/images/P/0441010512.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0441010512.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0441010512.01.LZZZZZZZ.jpg;10
0385503954;Atonement: A Novel;Ian McEwan;2002.0;Nan A. Talese;http://images.amazon.com/images/P/0385503954.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385503954.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385503954.01.LZZZZZZZ.jpg;10
0385507607;The Probable Future;ALICE HOFFMAN;2003.0;Doubleday;http://images.amazon.com/images/P/0385507607.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385507607.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385507607.01.LZZZZZZZ.jpg;10
0743206061;The Second Time Around : A Novel;Mary Higgins Clark;2003.0;Simon & Schuster;http://images.amazon.com/images/P/0743206061.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743206061.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743206061.01.LZZZZZZZ.jpg;10
0553802461;Dead Aim;IRIS JOHANSEN;2003.0;Bantam;http://images.amazon.com/images/P/0553802461.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553802461.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553802461.01.LZZZZZZZ.jpg;10
0440174643;Roots;ALEX HALEY;1980.0;Dell;http://images.amazon.com/images/P/0440174643.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440174643.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440174643.01.LZZZZZZZ.jpg;10
0671660632;Dirk Gently's Holistic Detective Agency;Douglas Adams;1988.0;Pocket;http://images.amazon.com/images/P/0671660632.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671660632.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671660632.01.LZZZZZZZ.jpg;10
0571081789;Bell Jar;Sylvia Plath;0.0;Faber Faber Inc;http://images.amazon.com/images/P/0571081789.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0571081789.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0571081789.01.LZZZZZZZ.jpg;10
0671016652;Three Wishes;Barbara Delinsky;1998.0;Pocket;http://images.amazon.com/images/P/0671016652.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671016652.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671016652.01.LZZZZZZZ.jpg;10
0312099436;Women of the Silk : A Novel;Gail Tsukiyama;1993.0;St. Martin's Griffin;http://images.amazon.com/images/P/0312099436.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312099436.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312099436.01.LZZZZZZZ.jpg;10
0399141065;Contagion;Robin Cook;1995.0;Putnam Pub Group;http://images.amazon.com/images/P/0399141065.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399141065.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399141065.01.LZZZZZZZ.jpg;10
0553212478;Frankenstein (Changing Our World);Mary Wollstonecraft Shelley;1984.0;Bantam;http://images.amazon.com/images/P/0553212478.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553212478.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553212478.01.LZZZZZZZ.jpg;10
0842329242;Nicolae: The Rise of Antichrist (Left Behind No. 3);Tim F. Lahaye;1998.0;Tyndale House Publishers;http://images.amazon.com/images/P/0842329242.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0842329242.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0842329242.01.LZZZZZZZ.jpg;10
0425168298;Secret Prey;John Sandford;2003.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425168298.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425168298.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425168298.01.LZZZZZZZ.jpg;10
0385729332;The Sisterhood of the Traveling Pants;Ann Brashares;2001.0;Delacorte Press;http://images.amazon.com/images/P/0385729332.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385729332.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385729332.01.LZZZZZZZ.jpg;10
1551667010;The Soul Catcher: A Maggie O'Dell Novel;Alex Kava;2003.0;Mira;http://images.amazon.com/images/P/1551667010.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1551667010.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1551667010.01.LZZZZZZZ.jpg;10
0425146413;Night Prey;John Sandford;2004.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425146413.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425146413.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425146413.01.LZZZZZZZ.jpg;10
0345333926;Ringworld;Larry Niven;1990.0;Del Rey Books;http://images.amazon.com/images/P/0345333926.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345333926.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345333926.01.LZZZZZZZ.jpg;10
0440225825;Move to Strike;Perri O'Shaughnessy;2001.0;Island;http://images.amazon.com/images/P/0440225825.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440225825.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440225825.01.LZZZZZZZ.jpg;10
0679731725;The Remains of the Day (Vintage International);Kazuo Ishiguro;1993.0;Vintage Books USA;http://images.amazon.com/images/P/0679731725.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679731725.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679731725.01.LZZZZZZZ.jpg;10
0842332340;Armageddon: The Cosmic Battle of the Ages (Left Behind #11);Tim F. LaHaye;2003.0;Tyndale House Publishers;http://images.amazon.com/images/P/0842332340.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0842332340.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0842332340.01.LZZZZZZZ.jpg;10
015100692X;The Crimson Petal and the White;Michel Faber;2002.0;Harcourt;http://images.amazon.com/images/P/015100692X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/015100692X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/015100692X.01.LZZZZZZZ.jpg;10
0064407691;The Miserable Mill (A Series of Unfortunate Events, Book 4);Lemony Snicket;2000.0;HarperCollins;http://images.amazon.com/images/P/0064407691.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064407691.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064407691.01.LZZZZZZZ.jpg;10
0385314698;The Sixteen Pleasures: A Novel;Robert Hellenga;1995.0;Delta;http://images.amazon.com/images/P/0385314698.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385314698.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385314698.01.LZZZZZZZ.jpg;10
0786866020;Fish! A Remarkable Way to Boost Morale and Improve Results;Stephen C. Lundin;2000.0;Hyperion;http://images.amazon.com/images/P/0786866020.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0786866020.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0786866020.01.LZZZZZZZ.jpg;10
0679457526;Into Thin Air : A Personal Account of the Mount Everest Disaster;JON KRAKAUER;1997.0;Villard;http://images.amazon.com/images/P/0679457526.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679457526.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679457526.01.LZZZZZZZ.jpg;10
0440207770;Silver Wedding;Maeve Binchy;1990.0;Dell;http://images.amazon.com/images/P/0440207770.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440207770.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440207770.01.LZZZZZZZ.jpg;10
0316769509;Nine Stories;J.D. Salinger;1991.0;Little, Brown;http://images.amazon.com/images/P/0316769509.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316769509.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316769509.01.LZZZZZZZ.jpg;10
039914675X;The Cat Who Went up the Creek;Lilian Jackson Braun;2002.0;Putnam Adult;http://images.amazon.com/images/P/039914675X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/039914675X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/039914675X.01.LZZZZZZZ.jpg;10
0671534718;Melody (Logan);V.C. Andrews;1996.0;Pocket;http://images.amazon.com/images/P/0671534718.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671534718.01.LZZZZZZZ.jpg;10
0671741187;Where Are the Children?;Mary Higgins Clark;1992.0;Pocket;http://images.amazon.com/images/P/0671741187.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671741187.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671741187.01.LZZZZZZZ.jpg;10
0446353957;Mirror Image;Sandra Brown;1990.0;Warner Books;http://images.amazon.com/images/P/0446353957.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446353957.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446353957.01.LZZZZZZZ.jpg;10
0743411323;Never Change;Elizabeth Berg;2001.0;Atria;http://images.amazon.com/images/P/0743411323.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743411323.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743411323.01.LZZZZZZZ.jpg;10
0446603422;Stormy Weather;Carl Hiaasen;1996.0;Warner Books;http://images.amazon.com/images/P/0446603422.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446603422.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446603422.01.LZZZZZZZ.jpg;10
0684195984;FROM POTTER'S FIELD;Patricia Cornwell;1995.0;Scribner;http://images.amazon.com/images/P/0684195984.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684195984.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684195984.01.LZZZZZZZ.jpg;10
0399141464;Cause of Death;Patricia Daniels Cornwell;1996.0;Putnam Pub Group;http://images.amazon.com/images/P/0399141464.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399141464.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399141464.01.LZZZZZZZ.jpg;10
0743245520;Hello, Darkness;Sandra Brown;2003.0;Simon & Schuster;http://images.amazon.com/images/P/0743245520.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743245520.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743245520.01.LZZZZZZZ.jpg;10
